_id,ally_baron_kills,ally_dragon_kills,ally_inhibitor_kills,ally_kills,ally_rift_kills,ally_tower_kills,enemy_baron_kills,enemy_dragon_kills,enemy_inhibitor_kills,enemy_kills,enemy_rift_kills,enemy_tower_kills,rank,score_diff,win
NA0Nr9btvxpqA0iuEhK2h8,0,2,0,22,0,6,0,0,0,10,1,1,DIAMOND,8.159447627830772,True
NA0NtsnlMBWx8qwbACT5iX,1,3,1,38,0,8,1,3,1,40,1,7,GOLD,-5.505422562458435,True
NA0O3FkvkS5dvXEl3ck0yi,0,3,2,53,1,10,0,1,0,38,1,2,GOLD,8.491764723170498,True
NA0O6XiWMQiJrTCBi05VaO,0,4,0,35,0,5,2,1,2,46,2,10,SILVER,-6.391942612497495,False
NA0O79AmPNNcLf6x8vi9lk,2,2,2,31,1,10,0,3,0,25,1,2,DIAMOND,5.164400739193276,True
NA0O8XSvpphhc6ARU2zAc6,0,0,0,29,1,2,1,4,3,35,1,11,BRONZE,8.28507661672343,False
NA0O8fbXbtxlCOVLkQVwA7,0,2,0,29,1,3,0,2,0,36,0,6,IRON,-5.360867293177407,False
NA0O9gOugOmAqi29W2Ud9y,2,5,3,45,2,9,1,1,1,34,0,7,PLATINUM,0.8542840636154878,False
NA0OGQNU2cdKcVQziuY3Jr,0,2,0,36,0,5,2,4,1,39,1,9,PLATINUM,3.063548969850622,False
NA0OIKwtodzfGejGNID7Af,0,1,1,27,0,7,1,4,1,23,2,7,SILVER,3.5844467080991294,True
NA0OJkqvKHoaAIPxpS1Sxk,1,2,1,32,1,5,0,0,0,14,0,1,IRON,14.009623265585589,True
NA0OUFPcETLisEMsQQaGKl,1,4,2,35,0,10,0,0,0,19,2,3,GRANDMASTER,8.940387129971931,True
NA0OXoO56VyOOMEMWVZEG0,0,3,1,40,1,8,0,1,0,28,1,5,PLATINUM,6.355663105038744,True
NA0Oes3IDcz9SmHpzHZuWA,0,0,0,13,0,2,1,2,0,37,2,7,DIAMOND,-10.941095546726846,False
NA0OxvuBkEmwNZ9t2NXwtX,3,3,2,51,1,9,0,3,0,47,1,8,MASTER,3.9477224117800063,True
NA0P7QG69MSWRuFOcf7oWZ,2,4,2,50,1,9,0,1,0,41,1,4,GOLD,6.450023876712791,True
NA0PKXaM1mYtMGDVqVWPks,1,4,1,33,1,6,0,0,0,17,1,6,MASTER,5.247989359009473,True
NA0PUc7i1DzZVu6WKz6RMV,0,0,0,19,0,0,0,2,2,33,2,10,BRONZE,-10.579237948260165,False
NA0PVqYUgxrzSywucaZPE8,0,1,0,21,0,2,2,4,3,45,2,11,GRANDMASTER,-8.805756841222276,False
NA0PY7w5zYhfXP0wdmDAox,1,4,2,32,1,10,0,0,0,23,1,4,GRANDMASTER,7.569945891963066,True
NA0PfnxPF86GTGJUXw75Qq,0,0,1,23,1,3,1,3,1,52,1,10,DIAMOND,-9.632836270537204,False
NA0PonY3UHWzjpidNLxyNa,1,4,3,42,1,11,3,3,2,40,0,9,DIAMOND,0.5500077575360791,True
NA0Pr1IyWiFLEwO2FbKFYd,0,2,0,16,0,0,1,1,2,41,1,9,SILVER,-12.92942096216136,False
NA0Q1KSMWBwi4vRYhXuqWG,1,2,2,36,1,10,0,1,0,12,0,4,GOLD,12.562207485785615,True
NA0Q2iR4giTth3duHI4361,0,4,1,46,0,11,0,0,0,34,1,5,SILVER,6.11686060148196,True
NA0QQ5c3lKbg80KUVs7SrQ,1,3,2,34,2,10,0,0,0,14,0,0,DIAMOND,12.966470258019257,True
NA0QUpc2G5oVsOFsRR8rAZ,0,0,0,18,0,2,1,3,3,43,2,11,PLATINUM,-13.673354946894293,False
NA0QYzlbjBc38opXmWN36D,1,2,0,24,1,3,1,3,2,34,1,9,DIAMOND,-4.138323594592407,False
NA0Qc3sKGhLm9H3SOEHPvt,1,2,3,55,1,11,0,0,0,23,0,2,DIAMOND,10.422463570801716,True
NA0QeVGtm4SKgiP8Nhe1kv,0,0,0,16,0,2,1,3,1,33,2,8,MASTER,-8.253575684864643,False
NA0Qh4KVtpITicMx8p4BNs,2,1,2,38,0,9,1,4,2,35,2,6,DIAMOND,0.7356969267982265,True
NA0Qs636a5yfkt8opZCQhS,0,0,0,31,2,5,1,4,1,30,0,7,MASTER,0.3687312280432593,False
NA0R1JJoTEoRdVkpE9XdTp,1,3,0,66,0,5,0,1,3,53,2,9,PLATINUM,4.20057612990167,False
NA0R3gtITuCFQKg2OyVdkp,0,0,0,13,0,1,0,2,0,28,1,3,BRONZE,-13.525991807275965,False
NA0R3mUxL3PX2GcDT6pXcP,0,1,0,21,0,3,1,3,1,38,2,8,CHALLENGER,-5.638787241676205,False
NA0R3uQyEiqDHZO17Nz4Rn,0,0,0,11,0,1,0,3,0,25,1,3,BRONZE,-11.940779126930604,False
NA0R7az4BYWAmxSsFiBtIF,1,4,5,51,2,10,1,2,0,32,0,2,SILVER,6.88130386025918,True
NA0RABwSp7ffvvtNamrqO2,0,4,2,46,1,10,0,1,0,15,0,2,GOLD,11.828161936537192,True
NA0RDCTdcN2dFl2Veab1gn,0,0,0,8,0,1,1,3,2,24,2,10,SILVER,-11.337295370718302,False
NA0RLvTUopYSCWA1EchNrb,1,2,1,60,1,9,1,6,2,69,0,9,BRONZE,-1.225182756245708,False
NA0ROHknzhzjnt2pWxzMf1,1,2,2,43,2,8,0,1,0,26,0,1,PLATINUM,10.620381831893368,True
NA0S1T9cYBXFxRKvZaqBrx,2,3,1,27,1,9,0,1,0,20,1,3,DIAMOND,6.431283376189434,True
NA0S2ScumDf0YYDDCJ84gP,0,2,0,32,0,3,1,2,2,16,2,8,IRON,1.0207315343054972,False
NA0S4aPWACfgX7JIKlGMRt,0,1,0,18,0,4,1,2,1,35,1,7,DIAMOND,-10.717649158519611,False
NA0S4iBwWena1YmG3qB5CT,0,0,0,20,0,1,1,4,3,39,2,11,GOLD,-6.820579280513428,False
NA0SDIMLOEoRzK2K6jjf73,0,0,2,65,0,4,0,0,0,65,0,2,IRON,-1.0967470962343595,True
NA0SIFGCx0kanEDss4MTc2,1,2,2,40,0,9,1,2,0,40,2,5,DIAMOND,2.793622804023883,True
NA0SKKj2RvuOPQLsZigKL3,1,4,2,53,0,7,0,2,0,33,0,6,PLATINUM,5.5428695099031415,True
NA0SMfwohQsZ0QnT9dVuTz,1,5,1,42,0,9,0,0,0,34,2,3,PLATINUM,-0.1498016113737321,True
NA0SPob9PdDxrOKmAWtIfP,2,4,1,43,0,9,0,2,1,33,2,7,SILVER,8.333863524017595,True
NA0SV8RSAox33Sa05yVrvb,0,0,0,36,0,3,1,4,1,47,2,9,DIAMOND,1.7442967507536835,False
NA0Sd86zKwhBstrJ6Dp8U2,2,3,2,43,2,10,0,1,0,27,0,5,PLATINUM,6.693218648709966,True
NA0SsepyAtqldr42yRGRS6,0,1,1,47,1,8,1,2,1,56,0,7,DIAMOND,-6.048300586062453,False
NA0SwoR63UpVO1E6xMdcJd,0,2,0,28,1,3,1,3,2,35,0,10,SILVER,-3.955495482121407,False
NA0T15MMWCvLZJuyMBLxFS,1,2,1,37,0,7,0,2,2,42,2,9,CHALLENGER,5.072042294383614,False
NA0T7Ji69O0v7m8oNyNPjo,0,3,3,47,0,9,1,3,1,49,2,9,BRONZE,-2.004356859908164,False
NA0TDbdXjGouESVQZZ5T3O,1,3,1,29,2,9,0,1,0,22,0,4,BRONZE,-1.0385094963610155,True
NA0TJRoKfcqpzsfjC6y1OK,0,2,0,25,0,3,1,2,1,37,2,9,GOLD,-3.252780770233585,False
NA0TjAFHSFdNCY0fm3Qm02,1,4,2,39,0,9,1,1,0,27,1,6,GOLD,5.268129768211601,True
NA0TrzrkILIa83J8NxNUfI,0,2,0,32,0,1,1,3,2,31,1,10,DIAMOND,4.466259794416018,False
NA0U56NEpl6QYpcB7NuEow,0,1,0,26,0,3,1,1,2,49,2,10,IRON,-11.145988995642853,False
NA0UEhiTa06G28SCuzpQ7J,0,1,0,21,0,3,1,3,1,40,2,10,MASTER,-8.146875597485035,False
NA0UG5J0dI9f77PgsHpxDS,1,4,3,36,0,11,0,0,0,20,1,2,BRONZE,5.379720077571768,True
NA0UHeh1RBrnzP50HdzFRY,0,0,0,19,0,1,0,4,3,32,1,10,SILVER,-9.399897948617934,False
NA0UHsvWCli51ugNRp7kwr,1,2,2,32,1,10,0,2,0,27,1,2,PLATINUM,0.8658558548733666,True
NA0UI9dmtkbH9KdaePvJY2,1,2,0,50,1,4,0,2,2,57,1,9,SILVER,-0.013705990794449,False
NA0UJiLvtV05CVfrIsXgpH,0,2,0,29,0,2,1,3,3,33,2,11,SILVER,-2.492027981020165,False
NA0UKYpqMSJPKzqQLj9GcB,1,3,1,27,2,9,0,0,0,12,0,1,GOLD,10.184089925326433,True
NA0ULhYtqcbDuaZ5WOh69x,0,0,0,17,0,4,0,5,3,52,2,11,IRON,-13.406438927748669,False
NA0UQCVtTvdNz7f6EOCEqG,0,0,0,17,0,3,2,5,3,26,2,11,BRONZE,-6.807062807003021,False
NA0USQhB8R0dRfNbmAWyIk,0,2,1,30,1,7,0,0,0,15,0,2,GOLD,10.368352180283892,True
NA0UcNjeN43K03PY6Ub1yZ,0,0,0,24,1,1,1,3,2,36,1,9,PLATINUM,-8.782075403116473,False
NA0Ue1ODO1BQMs3LlhYtud,1,3,3,43,0,10,1,3,3,39,1,6,SILVER,1.1832917444737916,True
NA0UkMuSs4YmDIZRmR98ky,0,0,0,22,0,4,1,4,2,49,2,10,IRON,-5.763034013358791,False
NA0UmX9o7iTxxYn7CeZpTN,0,1,0,11,0,1,0,2,3,27,2,11,BRONZE,-16.620726135400293,False
NA0UosVQgvn0UsWOfmc0gk,2,4,4,57,2,11,0,1,0,32,0,3,GOLD,7.090095672143264,True
NA0V18Coirs7Wgx4t142g4,0,0,0,26,0,4,1,4,2,47,1,10,GOLD,-9.484207549504902,False
NA0V3XVLXqedDShZ4fsAAo,0,0,2,82,0,4,0,0,1,66,0,2,PLATINUM,3.3304603043515755,True
NA0V8vQepDuzQNnpaBYMsU,0,2,2,45,1,9,1,3,0,44,1,7,BRONZE,3.018977679587337,True
NA0V97mF8tTEnen7dARgAF,0,4,0,39,0,6,0,0,2,41,1,9,IRON,4.404576497876221,False
NA0VQUnn6PpZGTuX0mlnYk,1,2,3,44,2,11,0,2,0,35,0,2,SILVER,3.344908451257566,True
NA0VW2uvj6Lwo71KUewmM0,2,3,4,41,2,11,0,2,0,21,0,3,PLATINUM,7.589027951970358,True
NA0VaZPUg0SlDQK47xScrJ,1,3,2,50,2,10,0,0,0,29,0,5,SILVER,7.50418203141934,True
NA0VgbuR1T7CzvH8NzDQX2,0,4,2,39,2,10,1,0,0,33,0,3,DIAMOND,2.03447463192304,True
NA0Vj0Qnzcwd17JWLKEy6Z,0,0,2,82,0,4,0,0,0,61,0,2,IRON,2.1298932832307784,True
NA0Vl6zl04Q0rSvjmaxOh4,1,0,0,23,0,5,0,4,2,40,2,8,PLATINUM,-8.094133355119055,False
NA0VoL0dOpuW55WaVRF7vO,0,1,0,27,1,3,1,4,4,52,0,11,IRON,-4.293346570386426,False
NA0VuN7aDIdgKuzx9m0HR6,0,3,2,47,2,11,1,2,3,44,0,11,IRON,-1.4391244980373017,False
NA0W8VJxwA0L2FOOJCeZbO,1,5,3,73,1,10,1,0,0,49,1,3,PLATINUM,9.838207039943931,True
NA0WF0B1K1tZ9Xp4y7750p,1,3,3,51,2,11,0,0,0,30,0,1,BRONZE,9.659501850368478,True
NA0WKhMM14IJXqFxHxvV09,2,3,0,41,1,7,0,2,2,46,0,10,GOLD,-3.207771713759847,False
NA0WWYC229Xr3qmCvx6G3Y,2,1,2,36,1,10,0,4,0,36,1,4,PLATINUM,-4.239442303486818,True
NA0WY2QKDWcvEb2qem2k1Q,1,4,5,39,1,11,0,3,0,43,1,3,IRON,-0.8366357880800521,True
NA0WkOOEIVWiXcfMW7b97y,0,0,1,71,0,4,0,0,2,64,0,2,IRON,1.3842750292963828,True
NA0WmK5wlGfRucKpCXlYvi,0,0,0,21,0,1,1,3,2,28,2,11,DIAMOND,-7.819341182914563,False
NA0WoQlTdh7UHWzRdf8sih,1,3,0,29,2,8,0,0,0,16,0,3,IRON,11.312073726789636,True
NA0WtBIhN60wDURPaMKaa5,0,1,0,36,1,5,2,4,2,46,1,10,BRONZE,-2.8277447485609457,False
NA0X6bRWlML6fL44cMu9JZ,1,3,3,37,1,11,0,1,0,28,1,5,GOLD,3.040483805780326,True
NA0X6ew82tn6sSReRlJTJM,1,4,3,41,2,10,1,0,0,17,0,2,SILVER,12.404333903223211,True
NA0X7OP9pwYqpvPJ7KAf6t,1,1,2,36,1,11,0,3,0,27,1,1,DIAMOND,1.6868627230153237,True
NA0XHBVYBdyhuKykVxkjBz,0,0,0,7,0,1,0,3,2,20,1,10,SILVER,-15.324026014820706,False
NA0XOB4RYSmcLcCU14bgWy,0,1,3,29,1,11,0,2,0,20,0,3,IRON,5.660500440909672,True
NA0XPWL3muDp2RC1gr81XK,0,0,3,75,0,4,0,0,1,93,0,2,IRON,-2.4625528740756977,True
NA0XtdCFgFb8wR9s0mzEpp,0,1,0,25,1,4,1,4,2,45,1,6,GOLD,-8.273736393599393,False
NA0Y5HctmgB7SOWg0bNukR,0,3,0,30,2,5,0,1,0,16,0,1,PLATINUM,5.9688749691772855,True
NA0YDVJmacgrHE7Q0IVvUv,0,3,2,52,1,8,2,3,0,36,0,7,BRONZE,5.246540164966937,True
NA0YLHi8d8hxhc2ntfZgs3,1,5,6,54,0,11,1,1,0,53,2,2,IRON,1.8610521743948567,True
NA0Ymwv5i6FzpuKXWQNK0w,0,0,0,17,0,3,1,3,0,33,2,5,DIAMOND,-9.160523674092154,False
NA0Z1c4PlHIA5wOEhcslxT,2,4,3,43,1,10,0,2,1,55,1,9,BRONZE,-8.474577452342444,True
NA0ZBbXpESimqltJz6LuJV,0,1,0,29,2,2,1,4,3,40,0,11,CHALLENGER,-1.8567567104306733,False
NA0ZIEStxiKRsyaHduF8yu,0,4,1,60,0,9,0,0,0,39,0,2,SILVER,3.140776482586844,True
NA0ZNo5Hvww6gIONmdp77W,1,2,0,32,1,5,1,1,1,37,0,8,GRANDMASTER,-3.2632189572438435,False
NA0ZVQGLygKiue6M7QpHey,1,3,1,44,1,8,0,2,0,36,1,3,SILVER,4.770352209932149,True
NA0ZZk9E9bftO1N3hc79ka,0,4,2,55,0,9,0,1,0,25,2,4,BRONZE,16.180296133901525,True
NA0ZcubNLozZIunxspHeGm,0,1,2,44,0,11,0,2,1,17,2,6,SILVER,11.009263881991664,True
NA0ZlSNwt3tnaQBmKlWeNn,0,2,2,42,0,10,0,3,0,49,2,4,IRON,-2.8431272414090927,True
NA0ZqjRe69HfiHEuCYdm2B,1,2,1,39,2,8,0,1,0,27,0,2,PLATINUM,5.690756669248884,True
NA0a0dtaP9Lgtn2hF5OisD,0,3,2,37,0,11,0,0,0,15,1,2,SILVER,14.923989974498536,True
NA0a2KLOj3pSrTToRRLZJJ,0,2,1,22,1,7,1,2,2,37,1,8,IRON,-5.430948142769182,False
NA0a80kJmMW2jOwWAJP2gP,1,4,2,46,0,9,1,1,0,32,2,4,DIAMOND,6.5210185342515885,True
NA0aCH2KDSEM33JGOwh44A,1,4,0,38,0,8,0,1,0,19,1,5,IRON,9.0594930619445,True
NA0aLUUI5gqeFRwfwN5NTs,1,3,3,56,2,11,0,0,0,24,0,0,IRON,13.641603783904396,True
NA0aQYaO2lBxXgjmxdhDHW,1,4,1,34,1,9,0,0,0,18,0,2,DIAMOND,11.439609945675803,True
NA0aRWNQWMBfm0hizS4EGH,0,0,1,70,0,4,0,0,0,45,0,1,IRON,3.248747110424965,True
NA0aXJowzn1eWYa383Mi5F,1,3,1,27,1,11,0,1,0,18,0,2,BRONZE,5.386651521604499,True
NA0aduLllIb5ciPNKKRnff,0,0,0,22,0,1,1,4,2,38,2,11,DIAMOND,-12.742031051352598,False
NA0aeTJNS1Gb9RElqEWUYc,1,3,2,45,2,9,0,1,0,20,0,2,MASTER,11.630597999864476,True
NA0ajEcATLvWJp0ciB47jF,1,3,3,41,2,11,0,0,0,20,0,0,BRONZE,7.661801970656072,True
NA0ajNvldMWjmR95nLaifs,2,2,0,48,0,7,1,3,2,47,2,11,SILVER,-0.8770642974585314,False
NA0asyzeTMXAf5KJeByFfW,1,4,3,47,0,10,0,3,0,40,2,3,IRON,1.2505129743217935,True
NA0awUnlTcqemjgpJGHWxM,0,1,0,25,0,3,1,3,2,29,2,10,DIAMOND,0.0999083257589958,False
NA0b6FcU0SvgQCherbAy2R,1,1,0,29,1,5,0,1,0,17,1,3,GOLD,8.179793289983607,True
NA0b6fPFV962pYlNdoeFRO,1,0,3,31,1,11,0,4,0,24,0,1,GOLD,-0.1726889386400287,True
NA0b70bajD63pgZaypHKmj,0,3,3,42,1,11,0,1,0,18,0,3,BRONZE,11.26337939829014,True
NA0bGLqPQoU1gqDnBEFMIV,0,1,0,25,0,5,1,3,0,46,2,6,BRONZE,-10.674051779087884,False
NA0bGz4zjnFiNrexopUCbj,0,3,0,38,0,6,2,3,2,43,2,8,SILVER,-5.893693094981209,False
NA0bIB0di45qNHZ4YlEl3y,0,0,0,15,1,2,1,3,1,32,1,7,GRANDMASTER,-12.346285709306828,False
NA0bNNIpQSux9XTvldgzKC,1,3,2,54,2,10,1,1,0,34,0,3,SILVER,8.172786760990647,True
NA0bNYrZQf8RF8ByPY5OYK,0,1,0,32,0,2,0,2,2,41,1,9,GOLD,-6.804711661602873,False
NA0ba82bYOwZh645S5xxIo,0,1,0,27,0,2,1,3,3,41,2,11,GOLD,-2.310320830536213,False
NA0bbWG9ByF52AFeRaTBbI,1,4,2,28,2,10,0,0,0,11,0,1,GOLD,14.14016070576436,True
NA0bje2wtmE3q89D7rCz0f,0,0,0,14,0,2,1,3,2,32,2,9,GOLD,-9.098381991847075,False
NA0bkcGL4vtViyRH9g8r2K,0,0,0,13,1,1,1,3,2,23,1,9,PLATINUM,-12.45949285413304,False
NA0bo1Py12skqTS9PvjsXG,1,3,1,41,1,6,0,1,1,50,1,8,SILVER,-1.9220399079520405,False
NA0brotj2r3nPuZ4FMFOxL,0,0,2,86,0,4,0,0,0,78,0,1,PLATINUM,3.81332913178246,True
NA0bwwJdpzd6mtNWGbhO7e,1,3,1,38,2,9,0,0,0,21,0,1,BRONZE,9.521733063690045,True
NA0c2Mxwa2W1aYMjRsBYTL,0,0,2,84,0,4,0,0,0,58,0,1,BRONZE,4.007273814329174,True
NA0c4VoguLJUWcqBtJtZg6,1,3,2,41,1,9,0,0,0,8,0,1,BRONZE,20.233771096780565,True
NA0c7gUMZrRb7col27AcSE,2,3,2,51,2,9,0,2,0,42,0,5,GRANDMASTER,0.5125859543274274,True
NA0c8p8wp5FZKLJ2Ddjevo,0,2,0,27,0,0,1,2,4,56,1,11,PLATINUM,-8.449937757593403,False
NA0c9Am7qXc6jjhHhaF3F1,0,0,0,19,1,2,1,2,2,35,0,8,DIAMOND,-5.665691130260456,False
NA0cBezH3jUrA76akjiPmu,0,2,2,45,0,10,1,2,0,22,2,5,SILVER,13.916993911148182,True
NA0cD5q4o7aQ3OJvz9kWhG,0,2,0,35,1,1,1,2,2,62,0,10,IRON,-10.370432500066867,False
NA0cNuyKsATs1gM0GBh3T3,1,4,3,25,2,11,0,0,0,12,0,3,PLATINUM,7.810867172745041,True
NA0cPO8wINhLhWm7ZO4NKb,0,3,2,54,2,10,0,0,0,16,0,1,SILVER,13.185848751093316,True
NA0cPhh3JnGpElerQr2Y65,0,0,4,98,0,4,0,0,1,97,0,2,PLATINUM,0.5772449055446671,True
NA0cU6d8F3kbduXqwjfpai,0,0,1,34,1,6,2,5,2,53,1,10,GOLD,-7.182818037812751,False
NA0cYqYBt4wC6DuQOOc82g,3,4,3,36,0,11,0,2,0,40,1,3,IRON,2.801260035422992,True
NA0cjYbCkSIiUPSdev5BrX,0,1,0,31,1,4,1,4,2,38,1,8,BRONZE,-1.2261221023370368,False
NA0ckZ90D39MzMLC7D6TAw,0,0,1,42,0,2,0,0,3,51,0,4,GOLD,-1.2441558171676237,False
NA0crxfxv8OocZUItOpEP3,1,1,0,31,1,3,0,3,4,44,0,11,GOLD,-9.529730783724771,False
NA0cwefDmQCVsgIoH7GYgf,1,2,0,39,1,6,0,1,0,34,0,5,IRON,-7.682956975701387,True
NA0cxQXGyQN4skGaH5R07x,0,0,0,17,0,0,1,3,3,40,1,11,IRON,-11.99334699269232,False
NA0d1cmwidlIT0fvx6i7pX,1,3,2,43,2,10,0,1,0,31,0,2,IRON,-0.0628190330235085,True
NA0d9czoE5sKQttuntp4y5,1,3,3,38,0,10,0,1,0,19,2,3,PLATINUM,9.057202499469952,True
NA0dCzCst0Cw3RaJdz3blJ,0,0,2,47,0,4,0,0,0,47,0,0,IRON,-1.0998127082954523,True
NA0dNrB9Ajr1mNn97vpoaM,2,4,5,40,0,11,1,3,0,30,2,3,BRONZE,7.146040277363483,True
NA0dT6a9CCSmNGYEOT3Ow6,0,0,0,20,0,3,1,4,1,31,2,7,PLATINUM,-6.946174215309945,False
NA0dW9WFM6JCMa3Ob49l3D,0,1,0,28,1,2,1,2,1,34,1,10,SILVER,-3.0938622430247094,False
NA0dWCYXESKhD67nNvFLKS,2,4,2,33,1,10,0,1,0,23,1,4,DIAMOND,4.929913079030456,True
NA0dae8TXObTjotucvzp3b,1,3,2,49,0,10,0,2,0,34,1,4,IRON,3.731170533589712,True
NA0df53Jl7bFMyZ8FnrogU,0,1,0,39,1,3,1,4,3,43,1,11,SILVER,-4.811143058482607,False
NA0doXM33wL2W5q0EHgRde,0,4,1,38,1,8,2,2,1,25,1,7,PLATINUM,6.074039804061556,True
NA0dp2k60cNgRco84VvE4c,0,2,0,25,0,4,1,1,1,36,2,7,GOLD,-5.1060174122541895,False
NA0eCNsi5Ix7Psd6tUDqAG,1,1,1,34,1,10,0,2,0,16,1,4,BRONZE,12.401349886466,True
NA0eFncl9ubiVBt6Jyytlr,1,3,3,52,0,10,0,3,0,55,1,4,GOLD,-1.1686966860195085,True
NA0eGlvFndam34zeRFeSWv,0,3,0,50,0,6,1,2,2,45,1,10,BRONZE,-0.8796794384290436,False
NA0eKLjfMmhtXvsViGJoim,1,2,3,30,2,9,0,2,0,23,0,2,DIAMOND,6.318994141225126,True
NA0ep8HDOgaAHOyuz3ZkK0,0,3,0,38,1,6,0,2,3,41,1,10,IRON,2.772380996484266,False
NA0eq55Ro7Dbn8ltxk8Kjp,0,1,0,29,0,2,0,3,2,41,2,8,GOLD,-5.794365205284123,False
NA0f0G19bmcGxBnS2iExQM,0,0,0,22,0,5,0,5,2,26,2,10,PLATINUM,-3.6763832641574297,False
NA0fDHc1Vp14x9m4rdHSMM,1,1,0,38,0,5,0,4,1,67,1,8,PLATINUM,-7.048969012403155,False
NA0fEo5lP6BxMOE7ndc86z,0,0,0,62,0,2,0,0,3,72,0,4,GOLD,-0.0881108577118041,False
NA0fL3AVC3aBdrPOxwPrUD,0,1,0,29,0,2,1,3,2,54,1,9,SILVER,-10.045057814787969,False
NA0fScVSggeowgXO3A639q,0,2,1,28,0,8,0,2,0,20,1,1,BRONZE,7.043779107924337,True
NA0fWiTTINHdjOELi14mLV,0,1,0,18,0,1,1,2,1,36,2,9,PLATINUM,-8.458330955005998,False
NA0fXKtT0zpXaZli7PyN0p,1,3,2,38,1,7,1,3,2,44,1,10,DIAMOND,-4.027537371148604,False
NA0feLlUZy0oV7LhNpZ0Zs,1,4,1,42,0,8,1,1,0,29,1,3,GOLD,7.400640236268629,True
NA0fj4hSJ3IOTzXM7ijnRx,0,3,1,41,0,7,0,1,0,32,2,5,BRONZE,3.212578650502301,True
NA0g1JGnxLCSBcVytnfFPv,0,1,0,15,1,2,1,3,1,33,1,9,BRONZE,-10.753022954923177,False
NA0gHNAS02rGUST79s2GoH,1,3,1,41,2,7,1,2,2,54,0,11,SILVER,-3.893214581264722,True
NA0gMForMnuhBhSuk2sD9q,0,4,0,24,1,3,1,0,1,32,1,8,DIAMOND,-6.215212721103377,False
NA0gOE150GL04nBPNY4uJt,2,3,1,44,0,10,0,2,0,32,0,4,SILVER,6.529919127148069,True
NA0gTeHI0bvarHXmFGobvy,1,4,2,43,1,10,0,1,0,25,1,5,IRON,7.703825376878768,True
NA0gWzEz4ANzUlT1TVQkUo,0,0,0,11,0,3,1,2,0,25,1,4,IRON,-10.75350916294,False
NA0gXHUZB9FxNHIbkCiKln,0,0,0,15,2,5,2,4,2,39,0,9,SILVER,-13.233662081065688,False
NA0ghupbckiyp2u1caS33H,0,0,0,21,0,2,0,3,1,30,2,9,IRON,-5.669529373258023,False
NA0giY2KZt58I8abALDo5D,0,0,0,59,0,1,0,0,1,76,0,4,IRON,-7.394610809515989,False
NA0gn55DboeFkx6gpNWew9,1,2,1,39,1,9,0,2,0,22,1,4,DIAMOND,10.652147942994157,True
NA0gpYJu44Zdf7BJjd25zr,0,0,0,63,0,1,0,0,2,67,0,2,BRONZE,2.726729721510786,False
NA0gznlWF3KNJKok1bfMhB,2,3,1,32,0,6,0,1,1,27,2,7,DIAMOND,-2.6237037366543703,True
NA0h8rqGNYwb1zMoGNND5O,2,3,2,37,0,8,0,1,0,30,2,3,GRANDMASTER,4.617288438518791,True
NA0hAhkKjmvdZvphSp1tBf,0,1,0,17,0,0,1,2,2,29,0,10,PLATINUM,-8.13437648745392,False
NA0hC8EaIV3z80Q2tE8Wpc,0,1,1,34,1,9,1,3,0,30,1,3,CHALLENGER,0.569301802684123,True
NA0hEGxedL3rOzMGxZgCPU,0,1,2,26,0,11,1,5,2,50,2,9,IRON,-6.361576981444671,False
NA0hETP7eXgjl5LSFb1lKy,0,0,2,57,0,4,0,0,2,61,0,4,SILVER,-2.6524150360196472,False
NA0hKhjf1o5NDIT8s63hGJ,0,1,0,19,0,4,1,2,1,32,1,8,DIAMOND,-8.599907038547919,False
NA0hWj0vgzmAjpwrXuiq3p,1,4,3,27,2,11,0,0,0,14,0,0,BRONZE,13.536068959500962,True
NA0hkWqeu8MaMV0A0nf4Bj,0,0,0,13,0,4,1,4,3,30,1,11,SILVER,-11.20727570108285,False
NA0hstPNwQYdaxutBepZA1,1,2,2,32,1,10,0,2,0,21,1,6,PLATINUM,12.394683800247712,True
NA0hv0uoJsLCSAaCF5H7sP,0,1,0,32,0,4,0,3,5,51,2,11,IRON,-9.030533186003112,False
NA0hvd4w3e7TiRr5RqyEXb,0,2,0,16,0,3,0,1,0,32,2,3,PLATINUM,-6.504244856192422,False
NA0i4FM5LeIQkIbrvqZWRO,0,0,1,64,0,2,0,0,3,60,0,4,DIAMOND,2.3533766205371407,False
NA0iOanO9HvebwWWlMROpw,2,4,4,42,0,11,0,0,0,20,1,2,PLATINUM,8.474243381301505,True
NA0iPO8ieHfkTZ6S9fu1Au,0,2,1,38,0,7,0,2,0,28,2,4,PLATINUM,5.787586975062467,True
NA0iTHj0HC9mzd7tmbhss6,0,1,0,16,1,3,1,2,1,37,1,10,PLATINUM,-10.73471748719514,False
NA0iqLTSgYCuoDQsxKk4yq,1,3,3,36,1,11,0,1,0,34,1,2,DIAMOND,-0.511462205578816,True
NA0itjb6vXear0N4Nuc821,1,3,2,25,1,9,0,0,0,14,1,2,DIAMOND,5.893673151401856,True
NA0ivVi6K28vFPCTEQtPoq,0,1,0,14,1,5,1,3,1,24,1,8,SILVER,-2.0737055086915817,False
NA0j1wcqgqVYDIYqUoovev,1,1,4,50,2,10,0,3,0,29,0,1,DIAMOND,4.571238071225714,True
NA0j8zzZdlqkqW44SIdqvD,0,0,1,61,0,4,0,0,1,45,0,2,BRONZE,-2.8219547931120985,True
